RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,housingPercentChange,discrepancy
394458,23,"Charlotte, NC",msa,NC,170062.34034962705,171036.74661329834,171959.67021040045,172705.4853383305,173540.73192041388,174397.20050616155,175402.2039111672,176474.61417991936,177683.8207984222,179067.19441347593,180505.98956496175,181994.3618329016,183566.1582000684,185027.89165445973,186206.94402527003,187240.84673352167,188157.69137139837,189224.9280633488,190157.1207339221,191247.77082382535,192485.1539054697,193925.1703188238,195421.0669881272,196915.50613724603,198321.1421166472,199534.55687506092,200736.9194851139,202118.71800343195,203462.15661659557,204744.3076904593,205884.34887998828,207161.1135150639,208483.79368390745,209973.80167841408,211656.9641701917,213402.6846789247,215142.07488915473,216773.9033778477,218442.4372901708,219765.1647250008,220915.38331812297,221843.1657956694,222968.2097646419,224144.49732771123,225438.44903593793,226491.9670249248,227569.8227864243,228566.5447186937,229772.4173104079,230908.31694539616,232032.39301121444,233046.31018166387,234049.73963609268,234936.44221733476,235819.6282420948,236752.07851006123,237633.9713814079,238716.62078941893,240074.5417496652,241660.47517393087,243320.474226114,244954.74660929292,246743.3574819685,248384.64321870552,249483.0365520784,250364.36597484027,251644.42584942028,253951.35397211625,257364.20976153293,261434.60294641825,265935.2565146838,270454.8652281149,274868.7441706316,279420.7522745302,284158.0696993393,289265.98949454294,294861.08096586453,301037.4367251661,307004.82726332004,312039.35124016635,316192.1991460843,320330.9908291079,325174.6853948645,330371.4317997757,336750.04848197085,343913.0054367816,352099.59158264875,360407.4069070154,368174.86892448505,374986.5425709944,379172.25454725866,380504.4371364484,379313.1536970153,377692.6723780686,376001.56544920354,374094.3014102611,371650.8678350846,369620.4643553511,368641.014887148,368801.6331885939,369682.8134516091,371363.677417142,373401.88271745155,375789.0527628862,377865.8040456404,379659.2390448893,381101.92641929054,381990.07192612224,382644.1082500285,383605.4800250651,385583.47477607144,387713.33943805814,389347.877698315,389699.78543263715,389528.2597794424,129.0502759038954,44.09629313614761
394459,212,"Charlottesville, VA",msa,VA,269016.2274572876,269188.5397062711,269734.40787750465,270455.92870357836,271383.5171959035,272173.53351556865,273173.8865550997,274330.4757322612,275629.7230844198,277094.87290851166,278490.7988618519,279955.631319101,281454.8295166497,282691.2785028575,283396.3174239202,283610.629689069,284090.0782061608,284836.00540928333,285728.29960559827,286405.19681117806,287098.8940673994,288068.3301304264,289197.1076823945,290415.1248578083,291458.23742649535,292392.0614619504,293326.6773404594,294641.49035517644,296315.2321450366,297994.8893493056,299369.0524408492,300378.55447801575,301372.30782669183,302497.74933039857,303612.88348300173,304759.2907297507,305906.6892110244,307003.6337738964,308598.44951541245,310049.7754794715,311717.04375314014,312843.7656097719,314402.08632963116,315699.4744266272,316876.3718187755,317242.3308705973,317574.1216423116,317947.06458524783,318817.53733729426,320142.7128544266,321985.43282235414,323683.61155380413,325009.5318830357,325708.7828884314,326151.4242493455,326521.6231848239,326920.36976495344,327688.4231478464,328660.4570913942,329871.95902054495,331116.833171043,332599.8114447672,334175.88132929156,335594.6851111582,336218.2425593536,336467.2065906073,337017.38368784613,339162.9009194797,343019.88676991407,347993.9459746327,353047.4455739838,357748.5506254996,361605.94793562056,365595.9892323964,369571.5305994414,374380.64850809175,379900.1931813688,385753.1038705764,389958.79610059503,391207.6954068984,390436.3880750683,390048.8281691075,391136.4110498543,393304.54901738866,397992.3220192587,404089.603511396,411706.03897860646,418793.8305092067,425511.9499458518,430833.12118844455,433243.5667107368,433053.8960746576,431405.6243259727,430293.4593283267,429689.21058238595,429157.9634374228,429296.4053952801,429954.1671246326,430958.691337086,432158.4853695643,433778.7839848832,436293.7537435281,438474.02905564685,440560.97637361527,442316.2696018025,443892.1703028668,445061.1016700196,446388.1458245979,447174.0862173366,448483.6746626368,450906.4427584333,454397.4065886613,457683.8718531106,459633.9506590918,461165.9632030539,71.4268196985531,-10.600951431315124
394460,102,"Chattanooga, TN",msa,TN,148866.86838967595,148811.8416633902,148955.34642281587,149492.66050343937,150298.0141181659,151191.09548809275,152038.7807961973,152762.224462725,153465.85600104908,154275.59506224806,154914.3354342732,155662.00128113932,156462.01660324205,157405.57913417413,157941.1388489761,158501.14431773228,159076.9133529995,159860.37976678612,160371.85988647814,160991.2471580317,161673.31586411942,162668.0349392219,163612.35004806428,164602.9127704415,165474.85625635774,166313.75691869587,167238.61927534416,168266.27117130262,169232.09376439874,170087.10784262067,170847.32285212955,171580.94635895375,172523.80644012347,173623.09926245516,174794.6685245155,175687.29816829026,176353.61216823765,176892.0699947135,177554.3421493078,178039.2696752417,178513.82233996526,178878.06613770733,179647.357127309,180570.5073690665,181687.2501765641,182566.53656308292,183398.4716836212,184361.46898982505,185651.99037218143,187048.58747426048,188384.0650013213,189434.26916835515,190365.34292218045,191309.0360451841,192275.82544037668,193379.54630133163,194397.51033566636,195616.8442216937,197063.44451192315,198458.7270076058,199638.92016099615,200721.19677670285,201875.97849065613,203075.8286067024,203864.23726286352,204538.9208486995,205660.3890823671,207575.24901550452,210559.43527657524,213778.3245019628,217013.24492665732,219679.45180747553,222393.60559908263,225406.109826719,228667.6164525269,232095.5782393054,235849.3330908489,240373.8785073924,245119.5857916583,248864.96067796115,251234.57781908032,252900.1680898062,255333.53894835812,258435.2458415398,262551.0164146047,267065.03640740766,271502.48991787125,275923.9879353812,279529.2100354109,283078.7570280814,285247.47379263357,286172.3396784593,285732.29451056407,284905.159130793,284066.82708151377,283318.6556927693,282792.67270937096,283329.9599226239,285253.3272048784,287930.3586131682,290606.7204583441,292923.8534666284,294685.56826776714,296155.7313939601,297082.90042930655,297810.6107872354,298514.2469005313,299146.819407918,299943.95873287256,301039.26989496587,303249.5756957892,305603.02748390223,307875.30483692995,309097.1417181054,309833.71440897905,108.12805277662865,15.233831263836919
394462,391,"Cheyenne, WY",msa,WY,231715.89839911283,234071.22811636468,236243.6698208584,237873.6777501472,239316.79819853135,240874.18280615663,242923.8975699395,244912.19583321968,246624.65339192073,247799.41763920785,248596.67359752356,249234.7752863051,249772.25780247545,250558.1007132384,251178.35245975497,251761.25109290297,252445.82019876476,253223.4912854969,254030.6349028843,254732.64072718137,255326.54593795203,256227.9787894373,257134.29617150655,258332.20202928036,259455.15362981355,260489.29914540704,261506.21105293944,262685.4344605727,263916.56988700526,265021.44359810936,266064.29200121225,267031.5238975823,267766.53959708987,268344.35732100304,268768.0726319486,269834.6309449325,270910.4384385976,272216.4109730039,273622.3937834936,274749.2334019434,275885.6472793775,276472.4892590616,277654.08095636574,278659.3322366185,279734.26220007375,280349.54245318024,280863.3629527441,281486.57643384434,282603.8857184451,284237.0332189227,286501.44928658596,288903.3179830077,291582.0108340064,294590.35734715284,297704.19116865355,300742.9839358619,303235.3205245023,306101.5159333411,309270.56090698176,313027.8372553454,315377.2398886886,316658.11658145516,317758.33765554766,320083.2931812182,323159.4942923574,325686.3891500411,327894.1450431703,330214.8915532973,333202.5550500572,335242.26564179134,336801.93720524467,337514.71847329655,338839.5583804503,341039.61646245915,343861.2754579727,346757.42898687004,347526.45291081135,346460.23647841945,344566.3898972037,343653.4384219024,343881.75683729665,345429.0430594946,347748.2651717261,350351.44447564305,353114.1118460047,355927.4630470991,359536.1420251916,362620.7811095438,365789.54376237415,368521.643344431,370107.0163137987,369515.6043010364,367303.2697795371,365896.7584692574,365430.25551398867,365193.73133421456,364220.0662867582,363132.2978380439,362823.0937646992,363689.5340523285,365572.4176579613,367659.21816611366,369119.0466267798,370017.3596181684,370331.4046958457,371659.6289369223,372201.47202172905,371881.88828034134,370407.99909909634,369977.0637936618,370955.35218233755,372283.7007281303,373167.4825361141,373442.24418452784,373443.9884015154,61.16459465301204,8.861746106725512
394463,3,"Chicago, IL",msa,IL,203804.03291448345,204056.5360092295,204533.7150068928,205052.83120497043,205963.88748217243,206725.9364544248,207568.6372217177,208313.73269354072,209204.38262670572,210390.01385233013,211601.6098602869,212855.10071001537,214065.0993330474,215294.8781333857,216064.46539735585,216754.99750553272,217331.78090002664,218073.9923740844,218529.7645052419,218996.47470914805,219510.59203882143,220368.22606488437,221319.104928393,222554.72632376672,223876.7085445187,225357.37569960137,227054.1457130841,228521.4993185609,229703.75926228857,230164.24487879113,230390.59749927348,230551.25379012464,231233.0953023964,232220.59157961947,233454.68559893256,234783.24480648304,236282.56184637127,237720.86424519052,239312.98750065037,240526.6391175372,241506.78495027305,241684.04247117703,241761.9279645396,241672.95459101605,241725.2756770201,241892.483204506,242251.58387801357,242917.47960029377,243868.99341021245,245176.1210710921,246482.7584351598,247582.12070353416,248132.34943833947,248423.41703197153,248272.52042398715,248073.6124422578,247632.26207275712,247522.43451221497,247738.14119616812,248362.3063779998,249562.44444290543,250990.98026595305,252511.48295536535,253447.7220514783,253583.01633251345,253153.3925908646,252741.6228143213,253161.8521190273,254925.52888073432,257670.82096754143,261078.9472511215,264502.31604226906,267872.9070275556,271511.71925289504,275300.602129851,279041.9509938275,282569.54136169405,285961.74486639985,288696.20814903994,290277.6621529855,290613.0355306391,290855.60729412077,291667.3161364343,293311.6180606587,296230.21975097543,300490.74771944224,305824.9907821938,310947.1006105601,314607.2120115753,317120.96817150223,317827.5549283332,317188.0645392891,315303.2397156994,313780.1527121232,312882.5536077639,312477.2423315215,311951.5456047065,312048.560611607,312957.1103443042,314879.54001076514,317202.4808762947,319917.67521270295,322623.00824361324,325147.063504568,326938.4703394903,328270.79433910776,329219.5457519749,329991.51315946266,330838.5453025804,332482.161364058,335195.2881952681,338356.1495798666,340726.91890436684,342106.2799813711,342936.62922137167,68.26783273973214,12.920488524240099
394466,28,"Cincinnati, OH",msa,OH,152577.75226246554,153053.0588527122,153520.85970515813,154018.11717751817,154740.27326648508,155396.3334614221,156112.30224845695,156885.63608658814,157783.41202571316,158625.06122363533,159206.2937833938,159917.56378778056,160900.75892455754,161979.6647109625,162588.65293044393,162951.94983610103,163223.6205327483,163797.52599421074,164144.86039070904,164619.27814260687,165228.3920030044,166233.1305256091,167254.71592667184,168252.281079383,169147.69922619787,170006.520047875,170925.47464237243,171937.60805753586,172915.5084678028,173766.76580822028,174438.70944847775,175122.9708709341,175769.58306975503,176469.02823554864,177131.5446615233,177800.84078090603,178439.9831936596,179220.34271485228,180409.98403257565,181685.1665367682,183069.916212128,184068.51023391157,185304.2437289648,186384.22420523863,187498.44529513936,188243.2580299397,189012.2415909554,189756.9731265939,190786.81700838567,192068.03685065056,193546.5754778982,194807.77999629965,195636.01288158077,196314.14745065745,196929.9248966748,197651.2149702418,198365.8721093186,199254.45744914247,200365.78692030616,201518.44352957865,202800.4529821904,204045.21872653824,205512.91312275632,206835.41389209963,207857.33414613735,208702.3973803035,209964.12729077597,212091.0597488041,215143.66944890757,218660.97585372,222386.76350548523,225939.1383936745,229196.75339820833,232375.9724982732,235587.61537093963,238979.77416656693,242485.74337565168,245919.44154331367,248249.86779170996,249103.1734614383,248812.2051539876,249016.42307839796,250101.012166274,251912.4222686908,254895.88695714265,258840.74543755865,263374.02818244335,267842.62214718905,271636.2224885814,274983.1901417142,276552.6206045326,276492.60184905346,275256.543065383,274374.8381126612,274301.3351197092,274546.3102300379,274445.09071509074,274549.7198576047,275445.28171108896,277372.7646379609,280048.3394281357,282754.2947981174,285126.5542728627,286824.66098247236,287839.1138201411,288279.0345583324,288532.6653582257,288816.38582625537,289443.00177964545,290512.2771497422,292474.84196826443,294683.39554877375,296594.3379576756,297696.52274317737,298534.55009145715,95.6606029809087,14.689111026688593
394471,163,"Clarksville, TN",msa,TN,147320.50745354043,147223.60414791424,146920.75197088663,146633.1355330189,146580.94149862087,146774.6619110772,146962.9277519527,147053.69506448918,147157.4307219047,147396.60309314437,147551.73111841243,147758.7333836748,148113.48917336392,148610.60350488106,148935.9487986742,149227.10842622642,149550.84574682257,149981.68224920373,150256.68344926028,150532.0160439999,150907.37103312102,151432.47263130263,151952.22313274327,152264.5112423932,152453.53756938825,152569.4693473243,152808.1552295656,153115.84378521403,153332.0238062856,153351.80674381743,153406.27432359057,153599.26506819218,154219.41481029658,154941.087655419,155902.29103344772,156731.32769045848,157539.479854534,158243.57586638554,158991.91689515478,159624.4504854626,160333.89776288928,160958.04313971708,161909.95661571602,162681.7062572285,163379.5870342996,163713.32383976877,164140.5057434775,164709.23453436114,165335.08569405615,166094.67133463974,166901.59532461528,167699.83718409736,168404.51156586898,169243.91660628974,170230.82903087858,171226.2311331902,172125.37146364132,173259.02329851888,174765.11958074538,176498.18575835312,178592.82289763962,180417.11145568613,181965.315107923,182822.54404171856,183612.60490975747,184635.9202302273,186006.92157675527,187593.161782174,189505.48785950575,191689.77920650612,194174.2010031233,196410.77811279256,198499.09792135697,200762.2486943308,203336.8765451969,206283.54083436212,209660.46653803313,213771.73524529487,218004.47131708104,221610.36996405633,224152.320937579,226575.4129060798,229586.70699484623,233412.11958126735,237922.62899220208,242645.79789643857,247412.6983155424,252099.29745169287,256174.1586958623,259792.76793624295,262119.392861756,263397.03989602654,263857.36276339716,264391.4298546132,265040.5348567122,265276.3449525352,264883.32350434054,264589.2087438135,264792.783735203,265616.10930338624,266635.14336693793,267884.18844842934,268964.7157856449,270236.56205412064,271453.1738512582,272617.37848538527,273346.48638536705,273679.7545473085,273782.00800403045,274349.1060809224,275526.5302365439,277162.0749902786,278501.6853278533,279058.6545764094,278914.19506397145,89.32475857234671,19.722819067499074
394475,35,"Cleveland, OH",msa,OH,127460.74555036612,127881.78149348855,128272.26144669716,128647.38163585291,129225.288270382,129844.58100081394,130710.53980744549,131493.51096648863,132170.47901611507,132800.16076875068,133251.81718695574,133790.30206400363,134447.95896984206,135334.23736472367,136002.1796273571,136511.7694724988,136884.58647234403,137381.63926099497,137689.37583274697,137931.73853540464,138319.97632094758,138892.52768373696,139561.386714651,140220.96680931945,140934.64891272062,141703.8029744246,142425.0587800195,143086.38059098073,143625.97807726663,144240.2022959938,144936.67969140757,145635.861113617,146163.50462014307,146694.6485331589,147441.7548072273,148299.73413656073,149128.07546717723,149804.04151427824,150785.0554191808,151706.05123214264,152656.91709375227,153203.12407829662,153870.1823953976,154419.05494023554,155069.5418664507,155574.91364887528,156273.3466483161,157023.80401084712,157955.9929700598,159064.26167537435,160200.05940285727,160958.14032178532,161330.79590669027,161541.91681149547,161790.98601689748,162003.78509813471,162302.99756460506,162719.48316158296,163374.42062895335,164066.71692057644,165039.37470925375,166065.12162131575,166985.2240097903,167576.73481987152,167708.27892418116,167768.0912693889,168241.44597881287,169578.3235291067,171776.99151515006,174532.10426470934,177682.21795895966,180812.0320226355,183515.546902593,185996.84421065857,188497.71299335232,191216.99253262483,194042.9096551132,196845.4292970827,198779.3081266836,199365.678345234,198685.82853628523,198056.3099182869,197961.5036242785,198447.9465833261,200291.66833009908,203220.79295940467,207022.50763224263,210664.46070702543,213801.85046838224,216585.7506385472,218217.52365595129,218784.5000851173,218308.67232127572,217836.53800333425,217668.2804634588,217625.2607950977,217160.73859668817,216993.74546773103,217353.254784456,218724.59923713157,220464.56579356664,222433.34649944588,224303.23461348293,226099.08174723107,227539.87217339783,228691.97261984888,229456.2404145881,230215.38801897384,230834.63737231973,231822.90077393476,233396.0651958224,235513.5677754248,237504.45992872436,239094.85701703696,240337.8654844652,88.55833962582282,21.595867400913733
394483,189,"College Station, TX",msa,TX,178639.1071743056,180192.17568657335,181860.12008148225,183561.209028252,185106.13145044263,186624.9040097789,188119.15592765572,189905.3139536977,191999.39208557503,193813.34071653415,194916.86485783404,196039.71113848197,197535.3321950352,199169.96519638,200258.58887682972,201363.704951157,202617.50938761863,204288.1359857826,205751.37664912283,207229.43135129116,208674.3309525644,209909.32685007175,211182.89641113175,212360.1564092186,213859.08115590413,215363.51776869412,216964.5268691607,218618.38234301648,219927.79247582427,220664.34399737348,220985.93798605315,221206.10580666724,221672.30157941615,222234.2247780202,222947.48766791992,223812.12816438437,224822.0786805309,225677.1324130557,226808.38861370855,227731.95939508337,228526.8379528652,228914.3023049899,229478.1407938479,230255.72930896265,231083.2932571184,231547.68256856597,231927.03617555063,232303.2781660694,232303.48839378587,232026.0778420153,231523.22135110843,231074.10983573072,230598.09505747232,229964.20534190143,229628.6063057964,229583.68132686848,229710.84343976591,229952.99775107592,230409.54037599903,231085.15472586677,231840.86859535135,232467.81685243535,233087.9752752084,233656.86089881463,233957.27995843135,234175.83400970456,234797.26327919503,236123.36161016833,238236.96088722444,240455.8342722488,242567.215695277,244336.69139084473,246011.555921236,247444.23460263695,248368.14345536477,248980.21321288552,250426.34361612855,252889.378341436,256188.8426425996,258914.47318401153,260693.25477401217,262334.3463420447,264763.3507700195,267938.59621868987,271373.61934098206,274422.85576492286,277635.7088630374,281007.5919597819,284551.0060333015,287682.08932696754,289568.6422919128,290194.5595336774,289920.4378125687,289722.7337871884,289789.7583080057,290364.8833441147,291187.3590362167,292439.7402084943,293893.93560847425,295744.51218948886,297824.3012521968,300014.6744616037,301586.24249016173,302353.43697306473,301972.53955865867,300985.5623883835,300314.5900849312,300031.54594899836,300775.6693411427,301910.98446753254,303752.0718656406,305208.7923373459,305836.162018632,305872.6969020083,305513.851151709,71.0229389209869,21.06154056044315
394484,80,"Colorado Springs, CO",msa,CO,234112.07642223663,235428.391535413,236657.43662850515,237799.4606028575,238711.04837409317,239590.3383880777,240768.93750182723,242325.0150970778,244021.66611406193,245653.7564230816,247270.15575150572,248999.9170882525,250703.0448708424,252355.58303924536,253951.30114592865,255733.7404930112,257627.56516269335,259441.1111952497,260998.24647842444,262355.0426804832,263798.463691415,265526.685636881,267591.7307364584,269861.2303955306,272066.9865062673,274285.7788848804,276470.77924310905,278782.4863512334,281072.4497431392,283020.70938929106,284681.23937889724,285932.1979540232,287420.5146339738,289150.89197293815,291291.9230678569,293944.6416236981,296858.70230813016,300142.0374558228,303288.24240302993,306179.3866611409,308402.26990956627,310081.71752660285,312160.2174594714,314180.494215557,316257.59668006824,317747.6227714334,319413.4693627947,321242.5471183515,322744.59134768764,324197.73669130437,325692.7290899933,327464.8051971125,328922.28377427737,330001.7189031067,331070.3255168973,332372.1463661019,333923.7638853636,335921.5443463008,338467.8880632977,341448.0826624124,344424.585557414,347250.72653601156,350289.9825753014,353620.7930008723,356302.7451324779,357615.86931624264,358209.3332448217,359548.9953357721,362419.6928792349,366540.8303070061,371451.7801800246,377128.6854852296,383177.47957091127,390001.2213853507,397844.6920299149,406269.9665020166,414987.5341927567,422949.4842036092,429634.1110394425,434446.20852935617,437850.12213912496,441485.8724586996,446218.78098332905,451704.6608646769,458130.7162818228,465278.87229948584,473821.2966814832,482334.9457169587,489434.5689734703,493755.52145910286,493766.8097227094,490262.454506405,484695.95023484994,479811.4187135991,475761.7819231552,472184.1631053059,468834.38178087905,466293.9348961665,464595.781611457,463515.13386141905,463131.5115374047,464033.0971549791,465765.8536825099,467811.1534442233,469212.86859424395,469720.4963401982,469406.61109702504,468760.6797588433,468265.06111758616,468438.0862618288,469126.70873790496,470139.4030096784,470663.7824230904,470825.4847919005,471099.616914586,101.2282425212985,18.79454583780978
394485,219,"Columbia, MO",msa,MO,170946.60377221394,171605.8190018362,172193.83065464048,172797.15950130357,173241.51609878498,173504.38180855187,173895.08121132103,174529.78710421108,175227.56394080646,175697.6626514642,175899.5797647083,176344.8136249452,177090.60859427438,177932.0134152626,178223.6026804665,178273.0294092732,178372.47540635316,178923.4565087331,179410.38355397558,179944.63557932278,180529.83160698612,181454.27779845937,182558.3073505673,183934.58719202367,185383.55418643256,187016.7377775112,188484.6498468443,189952.00928480248,190927.61920121725,191570.52965856917,191836.2305658698,191950.99453867265,192034.36771057264,192085.58398390972,192360.46720607727,192641.65657950053,192961.89578309373,193107.32200190367,193542.29154975657,193833.83035550595,194217.3501779501,194346.97818543203,194797.8818883642,195252.84393670093,195712.1474656666,196056.3481100682,196473.848163404,196853.8993798789,197239.81959923357,197888.31137967703,198829.29428261876,199893.71810418044,200733.24030766057,201598.7405991374,202346.0131056824,203186.03436062872,203867.97291715984,204873.68317044337,205979.21136017315,207363.2325118927,208318.8552844415,209101.46055389615,209910.71106955747,210797.3423279619,211618.62600493128,212246.5862578053,213387.79971888495,215203.89795695097,217882.477323608,220964.7008468979,224407.57458099708,227372.90076388148,229787.2804514834,231871.0883010119,234151.80282692728,237301.7742109904,241538.65851329037,246695.41142537503,251117.85501130272,253968.78208732684,255457.01623049076,256872.86160118625,258746.43886273785,261163.20968118892,264396.8167500393,268617.9414087474,273471.98174463614,278656.24799676595,283238.5239421998,287285.18082534795,289612.86371281656,290199.0866473298,289405.5012319616,288888.974680227,288710.98485917534,288807.78830780234,288260.9433858318,287762.5701764124,287754.9433818184,289073.284346172,291735.9376312853,294779.9669576322,297014.3908698522,297865.27360222425,297835.20359531615,297487.00525855506,296982.34602323844,296300.32531836856,296219.71211520693,297119.9010996959,299057.8169118376,301059.0951202291,302723.60858415015,303861.1132831887,305017.7383372346,78.42866228782773,7.48776658160719
394486,72,"Columbia, SC",msa,SC,135498.63409183966,135693.11940962487,135962.4521221634,136400.62371887316,136956.78948788714,137417.22965296233,137786.19127604412,138130.5186823221,138533.78704395457,139029.1622600866,139544.71435933645,140192.7889826617,141028.870517188,141835.10938378796,142312.7534615134,142671.49773776042,143017.19297326298,143538.11768268593,143942.54592133363,144416.9051107356,145030.89263155183,145811.70176337566,146593.55493316796,147189.95720793886,147629.58049684236,148001.66839558035,148374.1418888972,148865.76357443185,149266.90298617582,149710.9410322828,150147.22137798838,150679.52017495284,151283.48389907417,151762.28733050675,152354.2051594504,153007.85447362578,153695.169437221,154368.8612345151,155088.85571916852,155690.79175600162,156088.26789653642,156213.6996862538,156622.35832115108,157158.55298964016,157882.2365702934,158456.20150703166,159166.691538134,160000.8190279385,160813.63248057046,161544.2335147903,162245.9556045451,162936.06388246748,163470.10865160407,163970.46476166844,164501.49668398383,165187.0332426723,165854.702726373,166680.15287518935,167716.51039112874,168869.20554598424,169995.48252182108,170911.97950439143,171816.8769485133,172546.24185136604,173178.29294713354,173656.60359228824,174393.13406246484,175540.34233670915,177209.98911053254,179176.527565514,181335.467575394,183486.14374121997,185647.01144059616,187891.17193961795,190263.69068845108,192674.37727133348,195564.0581906335,199111.3194067808,202538.82888469283,204891.92634139364,205976.0441096821,206974.0910259896,208543.04601417936,210521.6300845711,213743.56372363868,217735.68561021215,222601.10807257364,227326.6593574052,231753.7330455984,235774.59841767556,238702.36553621563,240472.63721575655,241070.28093333627,241497.4378506885,241834.33980711343,241980.77836429505,241572.77424423135,241109.06463752425,241134.38969931705,241805.04439180603,242954.73165755987,244632.2337599109,245979.7442881453,247102.6950216428,247704.22180282892,248533.28586251472,249339.25047229225,249899.9932848308,250044.307365349,250532.5368097543,251489.65712385965,252681.4447814096,253563.0102643917,254227.4424465975,254862.8273852704,88.09254358425991,14.923912560178223
394488,158,"Columbus, GA",msa,GA,111854.30385632884,111472.13924848913,111366.18230665398,111429.49609252128,111749.95140765532,112106.08032610302,112586.7879955123,113017.4948419684,113520.6858831563,113680.48629649098,113404.57319039752,112950.69237793626,112990.70870132912,113337.03309076522,113630.46965631332,113729.14975161174,113793.86365839971,114083.14624432988,114110.1311026308,114112.30672832637,114098.96864527852,114232.52997639014,114502.54660952622,114737.82443855186,114888.86833449447,114868.0445354941,114801.60059709684,114757.9790005795,114738.85329598212,114659.12082949535,114585.09261495456,114591.55536156968,114862.02182413118,115337.57416587132,115968.22434640974,116602.251111194,117319.80916260828,118222.6026474409,119262.09642558378,120050.08203764854,120439.9390862818,120343.58963987052,120351.49347946684,120544.4294830397,121098.26515970408,121627.19157934976,122325.65039588476,123053.60907100185,123569.86162070108,123893.61161194304,124259.67601170408,124961.90360444272,125647.55318535876,126363.43963616792,126972.48509999072,127653.99579468858,128053.71855887896,128726.52823535143,129606.28642668508,131054.38055990732,132180.42135000296,133034.00949081578,133626.39435565047,134245.62243492712,134649.72543341125,134962.47244074466,135490.6347387039,136732.19705576485,138326.67368364942,140137.30102265513,142047.83268365197,144091.6748487457,146297.3475387094,148278.4423781184,150270.2587838526,151976.33184593287,153800.3000997782,155611.00093071957,156970.66334958267,157622.9623552304,157545.590162865,157958.5611599967,159132.08222755417,160775.92167706465,163030.48703671686,165592.5208089353,168172.59035356427,170298.27805130908,171854.1902598434,173481.9813971187,174727.89705155962,175642.09866122715,176046.87796531388,176354.82496811965,176538.478728467,176300.49367414275,175604.14374215866,174977.14862494034,175392.54163190338,176688.93092546624,178211.2014610482,179355.82204983212,180177.18618676343,181206.75107826103,182364.25054843572,183473.6134308074,184463.1169286711,185038.37437674115,185451.8692621281,185909.28917159225,187047.86579687835,188431.85859890305,189513.5589729368,190263.31373218537,191038.960704117,70.79267772252807,5.293141537220535
